"","date","timedate","mono","TECH","grouptoday","natal","resident.group","mom","obs","tech.parse","switch","rav","fav","name","male","yob","dob","male2","TECH_i","mono_i","grouptoday_i","nonnatal","postmig","post_rf_fizz","post_mk_fizz","post_fl_fizz","post_fizz"
"77959",2006-03-11,(06-03-11 06:59:02),"RY","S","rr","rr","d","","AF","S",0,"","","Ripley",0,1976,"5/15/76",1,5,178,10,0,0,0,1,0,1
"81508",2006-03-11,(06-03-11 07:38:20),"SM","H","ff","ff","d","MF","HG","OP,H",0,"","","Simba",1,1998,"5/15/98",2,1,185,4,0,0,1,0,0,1
"2208",2006-03-11,(06-03-11 07:42:22),"AO","S","ff","ff","rf","AM","HG","CP,S,P",0,"","","Arcadio",1,2001,"10/31/01",2,5,6,4,0,0,1,0,0,1
"2206",2006-03-11,(06-03-11 07:47:20),"AO","S","ff","ff","rf","AM","HG","S,L",0,"","","Arcadio",1,2001,"10/31/01",2,5,6,4,0,0,1,0,0,1
"2205",2006-03-11,(06-03-11 07:48:37),"AO","S","ff","ff","rf","AM","HG","S",1,"","","Arcadio",1,2001,"10/31/01",2,5,6,4,0,0,1,0,0,1
"66851",2006-03-11,(06-03-11 08:37:34),"PF","S","ff","ff","ff","SD","HG","S",0,"","","Pitufo",1,1999,"5/15/99",2,5,155,4,0,0,1,0,0,1
"87884",2006-03-11,(06-03-11 08:38:07),"TN","S","ff","ff","d","TA","HG","S",0,"","","Tahini",1,2005,"8/24/05",2,5,201,4,0,0,1,0,0,1
"66849",2006-03-11,(06-03-11 08:39:18),"PF","S","ff","ff","ff","SD","HG","S",0,"","","Pitufo",1,1999,"5/15/99",2,5,155,4,0,0,1,0,0,1
"66850",2006-03-11,(06-03-11 08:40:56),"PF","OP","ff","ff","ff","SD","HG","OP",0,"","","Pitufo",1,1999,"5/15/99",2,3,155,4,0,0,1,0,0,1
"66852",2006-03-11,(06-03-11 08:42:00),"PF","LS","ff","ff","ff","SD","HG","S,LS",1,"","","Pitufo",1,1999,"5/15/99",2,2,155,4,0,0,1,0,0,1
"85380",2006-03-11,(06-03-11 08:42:23),"TA","LS","ff","ff","ff","","HG","LS",0,"","","Tamora",0,1975,"5/15/75",1,2,194,4,0,0,1,0,0,1
"85381",2006-03-11,(06-03-11 08:43:06),"TA","LS","ff","ff","ff","","HG","S,LS",0,"","","Tamora",0,1975,"5/15/75",1,2,194,4,0,0,1,0,0,1
"85378",2006-03-11,(06-03-11 08:43:33),"TA","LS","ff","ff","ff","","HG","LS",0,"","","Tamora",0,1975,"5/15/75",1,2,194,4,0,0,1,0,0,1
"85379",2006-03-11,(06-03-11 08:43:55),"TA","LS","ff","ff","ff","","HG","LS",0,"","","Tamora",0,1975,"5/15/75",1,2,194,4,0,0,1,0,0,1
"85382",2006-03-11,(06-03-11 08:44:16),"TA","LS","ff","ff","ff","","HG","LS",0,"","","Tamora",0,1975,"5/15/75",1,2,194,4,0,0,1,0,0,1
"88417",2006-03-11,(06-03-11 09:15:00),"TO","LS","aa","rr","d","MA","IGO","LS",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"88422",2006-03-11,(06-03-11 09:16:57),"TO","LS","aa","rr","d","MA","IGO","LS",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"98748",2006-03-11,(06-03-11 09:31:22),"YA","S","aa","aa","rr","OP","IGO","S",1,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"65395",2006-03-11,(06-03-11 09:32:00),"OW","LS","aa","aa","u","OP","LHB","LS",0,"","","Outlaw",1,2004,"5/20/04",2,2,152,1,0,0,0,0,0,0
"98750",2006-03-11,(06-03-11 10:02:51),"YA","S","aa","aa","rr","OP","MAC","S",0,"KY","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"98741",2006-03-11,(06-03-11 10:03:16),"YA","S","aa","aa","rr","OP","MAC","S",1,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"98739",2006-03-11,(06-03-11 10:04:39),"YA","S","aa","aa","rr","OP","MAC","S",1,"","VV","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"98737",2006-03-11,(06-03-11 10:05:25),"YA","LS","aa","aa","rr","OP","MAC","S,LS",1,"","","Yasuni",1,2001,"2/17/01",2,2,225,1,0,0,0,0,1,1
"98742",2006-03-11,(06-03-11 10:06:09),"YA","S","aa","aa","rr","OP","MAC","S",0,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"98738",2006-03-11,(06-03-11 10:06:49),"YA","LS","aa","aa","rr","OP","MAC","S,LS",1,"","","Yasuni",1,2001,"2/17/01",2,2,225,1,0,0,0,0,1,1
"32713",2006-03-11,(06-03-11 10:07:46),"FY","LS","aa","aa","aa","MM","MAC","LS",0,"","","Fishy",0,1999,"5/10/99",1,2,73,1,0,0,0,0,1,1
"98734",2006-03-11,(06-03-11 10:07:50),"YA","S","aa","aa","rr","OP","IGO","S",1,"","DA","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"94824",2006-03-11,(06-03-11 10:08:13),"VV","OP","aa","aa","aa","AA","MAC","S,OP",0,"","","Vandal",0,1989,"5/15/89",1,3,217,1,0,0,0,0,1,1
"29950",2006-03-11,(06-03-11 10:08:30),"EO","S","aa","rr","aa","MA","MAC","S",0,"","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"94811",2006-03-11,(06-03-11 10:08:57),"VV","OP","aa","aa","aa","AA","MAC","S,OP",0,"","","Vandal",0,1989,"5/15/89",1,3,217,1,0,0,0,0,1,1
"98759",2006-03-11,(06-03-11 10:09:33),"YA","S","aa","aa","rr","OP","IGO","S",1,"","DA","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"32708",2006-03-11,(06-03-11 10:09:36),"FY","LS","aa","aa","aa","MM","MAC","LS",0,"","","Fishy",0,1999,"5/10/99",1,2,73,1,0,0,0,0,1,1
"18960",2006-03-11,(06-03-11 10:09:39),"DA","S","aa","aa","aa","DD","IGO","S",0,"YA","","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"94812",2006-03-11,(06-03-11 10:09:57),"VV","LS","aa","aa","aa","AA","MAC","S,LS",1,"","","Vandal",0,1989,"5/15/89",1,2,217,1,0,0,0,0,1,1
"18977",2006-03-11,(06-03-11 10:10:04),"DA","S","aa","aa","aa","DD","IGO","S",0,"","","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"98752",2006-03-11,(06-03-11 10:10:09),"YA","S","aa","aa","rr","OP","IGO","S",1,"","FY","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"32709",2006-03-11,(06-03-11 10:10:13),"FY","LS","aa","aa","aa","MM","MAC","LS",0,"","","Fishy",0,1999,"5/10/99",1,2,73,1,0,0,0,0,1,1
"94825",2006-03-11,(06-03-11 10:10:35),"VV","LS","aa","aa","aa","AA","MAC","S,LS",0,"","","Vandal",0,1989,"5/15/89",1,2,217,1,0,0,0,0,1,1
"18982",2006-03-11,(06-03-11 10:10:57),"DA","S","aa","aa","aa","DD","IGO","S",0,"","","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"29958",2006-03-11,(06-03-11 10:10:57),"EO","S","aa","rr","aa","MA","MAC","S",0,"","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"18966",2006-03-11,(06-03-11 10:11:20),"DA","S","aa","aa","aa","DD","IGO","S",0,"","","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"29956",2006-03-11,(06-03-11 10:11:25),"EO","S","aa","rr","aa","MA","MAC","S",1,"","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"32706",2006-03-11,(06-03-11 10:11:42),"FY","LS","aa","aa","aa","MM","MAC","LS",0,"","","Fishy",0,1999,"5/10/99",1,2,73,1,0,0,0,0,1,1
"29951",2006-03-11,(06-03-11 10:12:18),"EO","S","aa","rr","aa","MA","MAC","S",1,"","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"29957",2006-03-11,(06-03-11 10:12:30),"EO","S","aa","rr","aa","MA","MAC","S",1,"","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"29952",2006-03-11,(06-03-11 10:13:18),"EO","S","aa","rr","aa","MA","MAC","S",0,"","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"56223",2006-03-11,(06-03-11 10:13:27),"MM","LS","aa","aa","d","AA","IGO","LS",0,"","","Mani",0,1990,"6/27/90",1,2,130,1,0,0,0,0,1,1
"19903",2006-03-11,(06-03-11 10:13:37),"DD","S","aa","aa","aa","AA","MAC","S",0,"","","Diablita",0,1987,"5/15/87",1,5,46,1,0,0,0,0,1,1
"29949",2006-03-11,(06-03-11 10:13:50),"EO","S","aa","rr","aa","MA","MAC","S",0,"","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"26347",2006-03-11,(06-03-11 10:13:54),"DU","OP","aa","rr","aa","CC","IGO","OP",0,"","","Duende",1,1996,"9/1/96",2,3,58,1,1,1,0,0,0,0
"56214",2006-03-11,(06-03-11 10:14:26),"MM","OP","aa","aa","d","AA","IGO","S,OP",1,"","","Mani",0,1990,"6/27/90",1,3,130,1,0,0,0,0,1,1
"18959",2006-03-11,(06-03-11 10:14:28),"DA","S","aa","aa","aa","DD","MAC","S",0,"","","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"88430",2006-03-11,(06-03-11 10:14:31),"TO","LS","aa","rr","d","MA","IGO","LS",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"26350",2006-03-11,(06-03-11 10:14:33),"DU","OP","aa","rr","aa","CC","IGO","OP",0,"","","Duende",1,1996,"9/1/96",2,3,58,1,1,1,0,0,0,0
"19907",2006-03-11,(06-03-11 10:14:41),"DD","S","aa","aa","aa","AA","MAC","S",0,"","","Diablita",0,1987,"5/15/87",1,5,46,1,0,0,0,0,1,1
"88426",2006-03-11,(06-03-11 10:14:43),"TO","LS","aa","rr","d","MA","IGO","LS,S",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"18965",2006-03-11,(06-03-11 10:14:49),"DA","S","aa","aa","aa","DD","MAC","S",0,"","","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"29947",2006-03-11,(06-03-11 10:15:09),"EO","S","aa","rr","aa","MA","MAC","S",0,"","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"26358",2006-03-11,(06-03-11 10:15:16),"DU","OP","aa","rr","aa","CC","IGO","OP",0,"","","Duende",1,1996,"9/1/96",2,3,58,1,1,1,0,0,0,0
"88435",2006-03-11,(06-03-11 10:15:22),"TO","LS","aa","rr","d","MA","IGO","S,LS",1,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"19908",2006-03-11,(06-03-11 10:15:29),"DD","S","aa","aa","aa","AA","MAC","S",0,"","","Diablita",0,1987,"5/15/87",1,5,46,1,0,0,0,0,1,1
"56221",2006-03-11,(06-03-11 10:15:37),"MM","LS","aa","aa","d","AA","IGO","LS",0,"","YA,DU","Mani",0,1990,"6/27/90",1,2,130,1,0,0,0,0,1,1
"26353",2006-03-11,(06-03-11 10:15:52),"DU","S","aa","rr","aa","CC","IGO","S",0,"TO","","Duende",1,1996,"9/1/96",2,5,58,1,1,1,0,0,0,0
"88418",2006-03-11,(06-03-11 10:16:24),"TO","H","aa","rr","d","MA","IGO","LS,S,H",0,"","","Tranquilo",1,1992,"5/15/92",2,1,202,1,1,1,0,0,0,0
"19905",2006-03-11,(06-03-11 10:16:37),"DD","S","aa","aa","aa","AA","MAC","S",0,"DA","","Diablita",0,1987,"5/15/87",1,5,46,1,0,0,0,0,1,1
"29959",2006-03-11,(06-03-11 10:16:50),"EO","S","aa","rr","aa","MA","MAC","S",1,"","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"56212",2006-03-11,(06-03-11 10:16:59),"MM","OP","aa","aa","d","AA","IGO","OP",0,"","","Mani",0,1990,"6/27/90",1,3,130,1,0,0,0,0,1,1
"19909",2006-03-11,(06-03-11 10:17:05),"DD","S","aa","aa","aa","AA","MAC","S",0,"","","Diablita",0,1987,"5/15/87",1,5,46,1,0,0,0,0,1,1
"26340",2006-03-11,(06-03-11 10:17:07),"DU","OP","aa","rr","aa","CC","IGO","OP",0,"YA","","Duende",1,1996,"9/1/96",2,3,58,1,1,1,0,0,0,0
"88440",2006-03-11,(06-03-11 10:17:07),"TO","LS","aa","rr","d","MA","IGO","S,LS",0,"","DU","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"26339",2006-03-11,(06-03-11 10:17:58),"DU","OP","aa","rr","aa","CC","IGO","OP",0,"","","Duende",1,1996,"9/1/96",2,3,58,1,1,1,0,0,0,0
"29962",2006-03-11,(06-03-11 10:18:00),"EO","S","aa","rr","aa","MA","MAC","S",1,"","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"98758",2006-03-11,(06-03-11 10:18:12),"YA","OP","aa","aa","rr","OP","MAC","OP,S",0,"","","Yasuni",1,2001,"2/17/01",2,3,225,1,0,0,0,0,1,1
"18975",2006-03-11,(06-03-11 10:18:52),"DA","S","aa","aa","aa","DD","MAC","S",0,"","EO","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"26354",2006-03-11,(06-03-11 10:18:55),"DU","OP","aa","rr","aa","CC","IGO","OP",0,"","","Duende",1,1996,"9/1/96",2,3,58,1,1,1,0,0,0,0
"98731",2006-03-11,(06-03-11 10:18:57),"YA","OP","aa","aa","rr","OP","IGO","S,OP",0,"","","Yasuni",1,2001,"2/17/01",2,3,225,1,0,0,0,0,1,1
"29955",2006-03-11,(06-03-11 10:18:59),"EO","S","aa","rr","aa","MA","MAC","S",1,"DA","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"18984",2006-03-11,(06-03-11 10:19:09),"DA","S","aa","aa","aa","DD","MAC","S",0,"EO","EO","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"88427",2006-03-11,(06-03-11 10:19:32),"TO","LS","aa","rr","d","MA","MAC","LS",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"13803",2006-03-11,(06-03-11 10:20:23),"CK","S","aa","aa","d","VV","MAC","S",1,"","TO","Cookie",0,1999,"5/26/99",1,5,35,1,0,0,0,0,1,1
"98755",2006-03-11,(06-03-11 10:20:35),"YA","S","aa","aa","rr","OP","IGO","S",1,"","DU","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"88438",2006-03-11,(06-03-11 10:20:36),"TO","LS","aa","rr","d","MA","MAC","S,LS",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"26344",2006-03-11,(06-03-11 10:20:39),"DU","OP","aa","rr","aa","CC","IGO","OP,S",0,"","","Duende",1,1996,"9/1/96",2,3,58,1,1,1,0,0,0,0
"19911",2006-03-11,(06-03-11 10:21:19),"DD","S","aa","aa","aa","AA","MAC","S",0,"","","Diablita",0,1987,"5/15/87",1,5,46,1,0,0,0,0,1,1
"18978",2006-03-11,(06-03-11 10:21:29),"DA","S","aa","aa","aa","DD","MAC","S",0,"","","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"19910",2006-03-11,(06-03-11 10:22:26),"DD","S","aa","aa","aa","AA","MAC","S",0,"","","Diablita",0,1987,"5/15/87",1,5,46,1,0,0,0,0,1,1
"19904",2006-03-11,(06-03-11 10:22:27),"DD","S","aa","aa","aa","AA","MAC","S",0,"","DA","Diablita",0,1987,"5/15/87",1,5,46,1,0,0,0,0,1,1
"98753",2006-03-11,(06-03-11 10:22:41),"YA","OP","aa","aa","rr","OP","IGO","S,OP",1,"","","Yasuni",1,2001,"2/17/01",2,3,225,1,0,0,0,0,1,1
"18986",2006-03-11,(06-03-11 10:22:45),"DA","S","aa","aa","aa","DD","MAC","S",1,"","DD","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"26349",2006-03-11,(06-03-11 10:22:47),"DU","OP","aa","rr","aa","CC","IGO","OP",0,"","","Duende",1,1996,"9/1/96",2,3,58,1,1,1,0,0,0,0
"13806",2006-03-11,(06-03-11 10:23:04),"CK","S","aa","aa","d","VV","MAC","S",0,"","","Cookie",0,1999,"5/26/99",1,5,35,1,0,0,0,0,1,1
"18961",2006-03-11,(06-03-11 10:23:22),"DA","LS","aa","aa","aa","DD","MAC","S,LS",0,"","CK","Dali",0,2001,"7/20/01",1,2,45,1,0,0,0,0,1,1
"26341",2006-03-11,(06-03-11 10:23:41),"DU","OP","aa","rr","aa","CC","IGO","OP",0,"","","Duende",1,1996,"9/1/96",2,3,58,1,1,1,0,0,0,0
"98729",2006-03-11,(06-03-11 10:23:41),"YA","S","aa","aa","rr","OP","IGO","S",0,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"18958",2006-03-11,(06-03-11 10:23:47),"DA","S","aa","aa","aa","DD","MAC","S",0,"","","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"13814",2006-03-11,(06-03-11 10:23:52),"CK","S","aa","aa","d","VV","MAC","S",1,"","","Cookie",0,1999,"5/26/99",1,5,35,1,0,0,0,0,1,1
"13812",2006-03-11,(06-03-11 10:24:13),"CK","S","aa","aa","d","VV","MAC","S",1,"","","Cookie",0,1999,"5/26/99",1,5,35,1,0,0,0,0,1,1
"26345",2006-03-11,(06-03-11 10:24:17),"DU","OP","aa","rr","aa","CC","IGO","OP",0,"","","Duende",1,1996,"9/1/96",2,3,58,1,1,1,0,0,0,0
"13813",2006-03-11,(06-03-11 10:24:54),"CK","OP","aa","aa","d","VV","MAC","S,OP",1,"","","Cookie",0,1999,"5/26/99",1,3,35,1,0,0,0,0,1,1
"18962",2006-03-11,(06-03-11 10:25:06),"DA","S","aa","aa","aa","DD","MAC","S",0,"","","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"13808",2006-03-11,(06-03-11 10:25:47),"CK","OP","aa","aa","d","VV","MAC","OP,S",0,"","","Cookie",0,1999,"5/26/99",1,3,35,1,0,0,0,0,1,1
"98746",2006-03-11,(06-03-11 10:26:03),"YA","S","aa","aa","rr","OP","IGO","S",0,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"18967",2006-03-11,(06-03-11 10:26:06),"DA","S","aa","aa","aa","DD","MAC","S",0,"","","Dali",0,2001,"7/20/01",1,5,45,1,0,0,0,0,1,1
"56222",2006-03-11,(06-03-11 10:45:39),"MM","LS","aa","aa","d","AA","MAC","S,LS",0,"MZ","","Mani",0,1990,"6/27/90",1,2,130,1,0,0,0,0,1,1
"56207",2006-03-11,(06-03-11 10:46:54),"MM","LS","aa","aa","d","AA","IGO","LS,S",0,"","","Mani",0,1990,"6/27/90",1,2,130,1,0,0,0,0,1,1
"13811",2006-03-11,(06-03-11 10:48:16),"CK","OP","aa","aa","d","VV","IGO","S,OP",1,"","XX","Cookie",0,1999,"5/26/99",1,3,35,1,0,0,0,0,1,1
"98749",2006-03-11,(06-03-11 11:20:00),"YA","S","aa","aa","rr","OP","IGO","S",1,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"98745",2006-03-11,(06-03-11 11:22:19),"YA","S","aa","aa","rr","OP","IGO","S",0,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"98744",2006-03-11,(06-03-11 11:27:33),"YA","OP","aa","aa","rr","OP","IGO","OP",0,"","TO","Yasuni",1,2001,"2/17/01",2,3,225,1,0,0,0,0,1,1
"98728",2006-03-11,(06-03-11 11:28:02),"YA","LS","aa","aa","rr","OP","IGO","S,LS",0,"","","Yasuni",1,2001,"2/17/01",2,2,225,1,0,0,0,0,1,1
"88432",2006-03-11,(06-03-11 11:28:07),"TO","LS","aa","rr","d","MA","IGO","LS,S",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"25592",2006-03-11,(06-03-11 11:28:37),"DT","S","aa","aa","aa","DD","MAC","S",0,"KY","","Dante",0,2004,"12/25/04",1,5,57,1,0,0,0,0,0,0
"26356",2006-03-11,(06-03-11 11:29:41),"DU","S","aa","rr","aa","CC","MAC","S",0,"DT","","Duende",1,1996,"9/1/96",2,5,58,1,1,1,0,0,0,0
"26352",2006-03-11,(06-03-11 11:29:50),"DU","S","aa","rr","aa","CC","MAC","S",0,"DT","","Duende",1,1996,"9/1/96",2,5,58,1,1,1,0,0,0,0
"46126",2006-03-11,(06-03-11 11:30:02),"KY","S","aa","aa","aa","CE","MAC","S",0,"","","Kalypso",0,2004,"4/7/04",1,5,109,1,0,0,0,0,0,0
"46125",2006-03-11,(06-03-11 11:31:08),"KY","LS","aa","aa","aa","CE","MAC","S,LS",0,"","","Kalypso",0,2004,"4/7/04",1,2,109,1,0,0,0,0,0,0
"94821",2006-03-11,(06-03-11 11:31:18),"VV","LS","aa","aa","aa","AA","IGO","S,LS",0,"","","Vandal",0,1989,"5/15/89",1,2,217,1,0,0,0,0,1,1
"93928",2006-03-11,(06-03-11 11:32:14),"VU","S","aa","aa","aa","VV","MAC","S",0,"","","Vishnu",0,2001,"5/4/01",1,5,216,1,0,0,0,0,1,1
"88425",2006-03-11,(06-03-11 11:32:53),"TO","LS","aa","rr","d","MA","MAC","LS",0,"VU","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"98756",2006-03-11,(06-03-11 11:32:57),"YA","S","aa","aa","rr","OP","IGO","S",1,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"29953",2006-03-11,(06-03-11 11:33:00),"EO","OP","aa","rr","aa","MA","MAC","OP",0,"","","Elmo",1,1996,"5/15/96",2,3,65,1,1,1,0,0,0,0
"94819",2006-03-11,(06-03-11 11:33:11),"VV","LS","aa","aa","aa","AA","IGO","LS,S",0,"","DT","Vandal",0,1989,"5/15/89",1,2,217,1,0,0,0,0,1,1
"88423",2006-03-11,(06-03-11 11:34:00),"TO","LS","aa","rr","d","MA","MAC","LS",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"26343",2006-03-11,(06-03-11 11:34:21),"DU","OP","aa","rr","aa","CC","MAC","OP,S",0,"","","Duende",1,1996,"9/1/96",2,3,58,1,1,1,0,0,0,0
"46127",2006-03-11,(06-03-11 11:34:40),"KY","S","aa","aa","aa","CE","MAC","S",1,"","","Kalypso",0,2004,"4/7/04",1,5,109,1,0,0,0,0,0,0
"94818",2006-03-11,(06-03-11 11:34:43),"VV","OP","aa","aa","aa","AA","IGO","S,OP",0,"DT,YA","VU","Vandal",0,1989,"5/15/89",1,3,217,1,0,0,0,0,1,1
"98730",2006-03-11,(06-03-11 11:35:44),"YA","S","aa","aa","rr","OP","IGO","S",0,"","VV","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"94822",2006-03-11,(06-03-11 11:35:55),"VV","LS","aa","aa","aa","AA","IGO","S,LS",0,"DT","","Vandal",0,1989,"5/15/89",1,2,217,1,0,0,0,0,1,1
"88437",2006-03-11,(06-03-11 11:35:56),"TO","LS","aa","rr","d","MA","MAC","LS",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"93927",2006-03-11,(06-03-11 11:36:09),"VU","OP","aa","aa","aa","VV","IGO","OP",0,"","","Vishnu",0,2001,"5/4/01",1,3,216,1,0,0,0,0,1,1
"94807",2006-03-11,(06-03-11 11:36:51),"VV","LS","aa","aa","aa","AA","IGO","LS",0,"","","Vandal",0,1989,"5/15/89",1,2,217,1,0,0,0,0,1,1
"13804",2006-03-11,(06-03-11 11:37:00),"CK","OP","aa","aa","d","VV","LHB","OP,S",0,"","","Cookie",0,1999,"5/26/99",1,3,35,1,0,0,0,0,1,1
"93936",2006-03-11,(06-03-11 11:37:02),"VU","S","aa","aa","aa","VV","IGO","S",0,"","","Vishnu",0,2001,"5/4/01",1,5,216,1,0,0,0,0,1,1
"93929",2006-03-11,(06-03-11 11:37:10),"VU","LS","aa","aa","aa","VV","IGO","S,LS",1,"VV","TO,VV","Vishnu",0,2001,"5/4/01",1,2,216,1,0,0,0,0,1,1
"94810",2006-03-11,(06-03-11 11:37:32),"VV","LS","aa","aa","aa","AA","IGO","LS,S",0,"VU","","Vandal",0,1989,"5/15/89",1,2,217,1,0,0,0,0,1,1
"56209",2006-03-11,(06-03-11 11:37:49),"MM","LS","aa","aa","d","AA","MAC","S,LS",0,"","","Mani",0,1990,"6/27/90",1,2,130,1,0,0,0,0,1,1
"98751",2006-03-11,(06-03-11 11:38:05),"YA","S","aa","aa","rr","OP","IGO","S",1,"","","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"93926",2006-03-11,(06-03-11 11:38:10),"VU","S","aa","aa","aa","VV","IGO","S",0,"","","Vishnu",0,2001,"5/4/01",1,5,216,1,0,0,0,0,1,1
"88421",2006-03-11,(06-03-11 11:38:27),"TO","LS","aa","rr","d","MA","MAC","LS",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"93924",2006-03-11,(06-03-11 11:39:03),"VU","S","aa","aa","aa","VV","IGO","S",0,"","","Vishnu",0,2001,"5/4/01",1,5,216,1,0,0,0,0,1,1
"94817",2006-03-11,(06-03-11 11:39:15),"VV","OP","aa","aa","aa","AA","IGO","S,OP",0,"DT","YA","Vandal",0,1989,"5/15/89",1,3,217,1,0,0,0,0,1,1
"88436",2006-03-11,(06-03-11 11:39:26),"TO","LS","aa","rr","d","MA","MAC","LS",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"98732",2006-03-11,(06-03-11 11:39:30),"YA","OP","aa","aa","rr","OP","IGO","S,OP",0,"","VU","Yasuni",1,2001,"2/17/01",2,3,225,1,0,0,0,0,1,1
"56208",2006-03-11,(06-03-11 11:39:38),"MM","LS","aa","aa","d","AA","MAC","LS,S",1,"","","Mani",0,1990,"6/27/90",1,2,130,1,0,0,0,0,1,1
"93934",2006-03-11,(06-03-11 11:39:59),"VU","OP","aa","aa","aa","VV","IGO","S,OP",0,"","","Vishnu",0,2001,"5/4/01",1,3,216,1,0,0,0,0,1,1
"88431",2006-03-11,(06-03-11 11:41:13),"TO","LS","aa","rr","d","MA","MAC","LS",0,"","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
"98735",2006-03-11,(06-03-11 11:42:18),"YA","S","aa","aa","rr","OP","IGO","S",1,"","VV","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"98754",2006-03-11,(06-03-11 11:42:45),"YA","S","aa","aa","rr","OP","IGO","S",0,"","VV","Yasuni",1,2001,"2/17/01",2,5,225,1,0,0,0,0,1,1
"29954",2006-03-11,(06-03-11 11:42:59),"EO","S","aa","rr","aa","MA","IGO","S",0,"","","Elmo",1,1996,"5/15/96",2,5,65,1,1,1,0,0,0,0
"88416",2006-03-11,(06-03-11 11:44:24),"TO","LS","aa","rr","d","MA","MAC","LS",0,"DU","","Tranquilo",1,1992,"5/15/92",2,2,202,1,1,1,0,0,0,0
